dateday,season,year,month,hour,count,time_category
2012-05-19,summer,2012,May,1,104,Malam
2012-05-19,summer,2012,May,2,69,Malam
2012-05-19,summer,2012,May,3,33,Malam
2012-05-19,summer,2012,May,4,14,Pagi
2012-05-19,summer,2012,May,5,12,Pagi
2012-05-19,summer,2012,May,6,50,Pagi
2012-05-19,summer,2012,May,7,95,Pagi
2012-05-19,summer,2012,May,8,195,Pagi
2012-05-19,summer,2012,May,9,292,Pagi
2012-05-19,summer,2012,May,10,452,Pagi
2012-05-19,summer,2012,May,11,586,Siang
2012-05-19,summer,2012,May,12,642,Siang
2012-05-19,summer,2012,May,13,704,Siang
2012-05-19,summer,2012,May,14,730,Siang
2012-05-19,summer,2012,May,15,672,Siang
2012-05-19,summer,2012,May,16,642,Sore
2012-05-19,summer,2012,May,17,626,Sore
2012-05-19,summer,2012,May,18,645,Sore
2012-05-19,summer,2012,May,19,432,Sore
2012-05-19,summer,2012,May,20,315,Malam
2012-05-19,summer,2012,May,21,259,Malam
2012-05-19,summer,2012,May,22,338,Malam
2012-05-19,summer,2012,May,23,239,Malam
2012-05-20,summer,2012,May,0,170,Malam
2012-05-20,summer,2012,May,1,130,Malam
2012-05-20,summer,2012,May,2,98,Malam
2012-05-20,summer,2012,May,3,66,Malam
2012-05-20,summer,2012,May,4,16,Pagi
2012-05-20,summer,2012,May,5,8,Pagi
2012-05-20,summer,2012,May,6,25,Pagi
2012-05-20,summer,2012,May,7,90,Pagi
2012-05-20,summer,2012,May,8,171,Pagi
2012-05-20,summer,2012,May,9,313,Pagi
2012-05-20,summer,2012,May,10,432,Pagi
2012-05-20,summer,2012,May,11,581,Siang
2012-05-20,summer,2012,May,12,637,Siang
2012-05-20,summer,2012,May,13,607,Siang
2012-05-20,summer,2012,May,14,543,Siang
2012-05-20,summer,2012,May,15,502,Siang
2012-05-20,summer,2012,May,16,577,Sore
2012-05-20,summer,2012,May,17,549,Sore
2012-05-20,summer,2012,May,18,474,Sore
2012-05-20,summer,2012,May,19,402,Sore
2012-05-20,summer,2012,May,20,274,Malam
2012-05-20,summer,2012,May,21,233,Malam
2012-05-20,summer,2012,May,22,145,Malam
2012-05-20,summer,2012,May,23,86,Malam
2012-05-21,summer,2012,May,0,40,Malam
2012-05-21,summer,2012,May,1,15,Malam
2012-05-21,summer,2012,May,2,11,Malam
2012-05-21,summer,2012,May,3,2,Malam
2012-05-21,summer,2012,May,4,7,Pagi
2012-05-21,summer,2012,May,5,15,Pagi
2012-05-21,summer,2012,May,6,79,Pagi
2012-05-21,summer,2012,May,7,153,Pagi
2012-05-21,summer,2012,May,8,270,Pagi
2012-05-21,summer,2012,May,9,186,Pagi
2012-05-21,summer,2012,May,10,99,Pagi
2012-05-21,summer,2012,May,11,106,Siang
2012-05-21,summer,2012,May,12,170,Siang
2012-05-21,summer,2012,May,13,184,Siang
2012-05-21,summer,2012,May,14,180,Siang
2012-05-21,summer,2012,May,15,225,Siang
2012-05-21,summer,2012,May,16,315,Sore
2012-05-21,summer,2012,May,17,508,Sore
2012-05-21,summer,2012,May,18,530,Sore
2012-05-21,summer,2012,May,19,448,Sore
2012-05-21,summer,2012,May,20,336,Malam
2012-05-21,summer,2012,May,21,241,Malam
2012-05-21,summer,2012,May,22,142,Malam
2012-05-21,summer,2012,May,23,97,Malam
2012-05-22,summer,2012,May,0,36,Malam
2012-05-22,summer,2012,May,1,27,Malam
2012-05-22,summer,2012,May,2,11,Malam
2012-05-22,summer,2012,May,3,5,Malam
2012-05-22,summer,2012,May,4,7,Pagi
2012-05-22,summer,2012,May,5,17,Pagi
2012-05-22,summer,2012,May,6,137,Pagi
2012-05-22,summer,2012,May,7,324,Pagi
2012-05-22,summer,2012,May,8,590,Pagi
2012-05-22,summer,2012,May,9,333,Pagi
2012-05-22,summer,2012,May,10,200,Pagi
2012-05-22,summer,2012,May,11,189,Siang
2012-05-22,summer,2012,May,12,254,Siang
2012-05-22,summer,2012,May,13,243,Siang
2012-05-22,summer,2012,May,14,222,Siang
2012-05-22,summer,2012,May,15,245,Siang
2012-05-22,summer,2012,May,16,386,Sore
2012-05-22,summer,2012,May,17,785,Sore
2012-05-22,summer,2012,May,18,785,Sore
2012-05-22,summer,2012,May,19,364,Sore
2012-05-22,summer,2012,May,20,373,Malam
2012-05-22,summer,2012,May,21,261,Malam
2012-05-22,summer,2012,May,22,174,Malam
2012-05-22,summer,2012,May,23,105,Malam
2012-05-23,summer,2012,May,0,47,Malam
2012-05-23,summer,2012,May,1,32,Malam
2012-05-23,summer,2012,May,2,12,Malam
2012-05-23,summer,2012,May,3,5,Malam
2012-05-23,summer,2012,May,4,3,Pagi
2012-05-23,summer,2012,May,5,35,Pagi
2012-05-23,summer,2012,May,6,160,Pagi
2012-05-23,summer,2012,May,7,468,Pagi
2012-05-23,summer,2012,May,8,719,Pagi
2012-05-23,summer,2012,May,9,297,Pagi
2012-05-23,summer,2012,May,10,191,Pagi
2012-05-23,summer,2012,May,11,197,Siang
2012-05-23,summer,2012,May,12,248,Siang
2012-05-23,summer,2012,May,13,270,Siang
2012-05-23,summer,2012,May,14,248,Siang
2012-05-23,summer,2012,May,15,257,Siang
2012-05-23,summer,2012,May,16,278,Sore
2012-05-23,summer,2012,May,17,285,Sore
2012-05-23,summer,2012,May,18,327,Sore
2012-05-23,summer,2012,May,19,376,Sore
2012-05-23,summer,2012,May,20,295,Malam
2012-05-23,summer,2012,May,21,245,Malam
2012-05-23,summer,2012,May,22,159,Malam
2012-05-23,summer,2012,May,23,106,Malam
2012-05-24,summer,2012,May,0,56,Malam
2012-05-24,summer,2012,May,1,30,Malam
2012-05-24,summer,2012,May,2,16,Malam
2012-05-24,summer,2012,May,3,4,Malam
2012-05-24,summer,2012,May,4,5,Pagi
2012-05-24,summer,2012,May,5,30,Pagi
2012-05-24,summer,2012,May,6,156,Pagi
2012-05-24,summer,2012,May,7,415,Pagi
2012-05-24,summer,2012,May,8,692,Pagi
2012-05-24,summer,2012,May,9,301,Pagi
2012-05-24,summer,2012,May,10,185,Pagi
2012-05-24,summer,2012,May,11,221,Siang
2012-05-24,summer,2012,May,12,289,Siang
2012-05-24,summer,2012,May,13,302,Siang
2012-05-24,summer,2012,May,14,252,Siang
2012-05-24,summer,2012,May,15,291,Siang
2012-05-24,summer,2012,May,16,390,Sore
2012-05-24,summer,2012,May,17,798,Sore
2012-05-24,summer,2012,May,18,752,Sore
2012-05-24,summer,2012,May,19,492,Sore
2012-05-24,summer,2012,May,20,398,Malam
2012-05-24,summer,2012,May,21,285,Malam
2012-05-24,summer,2012,May,22,243,Malam
2012-05-24,summer,2012,May,23,167,Malam
2012-05-25,summer,2012,May,0,73,Malam
2012-05-25,summer,2012,May,1,42,Malam
2012-05-25,summer,2012,May,2,23,Malam
2012-05-25,summer,2012,May,3,14,Malam
2012-05-25,summer,2012,May,4,9,Pagi
2012-05-25,summer,2012,May,5,30,Pagi
2012-05-25,summer,2012,May,6,113,Pagi
2012-05-25,summer,2012,May,7,359,Pagi
2012-05-25,summer,2012,May,8,583,Pagi
2012-05-25,summer,2012,May,9,340,Pagi
2012-05-25,summer,2012,May,10,232,Pagi
2012-05-25,summer,2012,May,11,283,Siang
2012-05-25,summer,2012,May,12,321,Siang
2012-05-25,summer,2012,May,13,333,Siang
2012-05-25,summer,2012,May,14,367,Siang
2012-05-25,summer,2012,May,15,466,Siang
2012-05-25,summer,2012,May,16,584,Sore
2012-05-25,summer,2012,May,17,653,Sore
2012-05-25,summer,2012,May,18,522,Sore
2012-05-25,summer,2012,May,19,404,Sore
2012-05-25,summer,2012,May,20,350,Malam
2012-05-25,summer,2012,May,21,255,Malam
2012-05-25,summer,2012,May,22,212,Malam
2012-05-25,summer,2012,May,23,166,Malam
2012-05-26,summer,2012,May,0,116,Malam
2012-05-26,summer,2012,May,1,82,Malam
2012-05-26,summer,2012,May,2,64,Malam
2012-05-26,summer,2012,May,3,31,Malam
2012-05-26,summer,2012,May,4,2,Pagi
2012-05-26,summer,2012,May,5,10,Pagi
2012-05-26,summer,2012,May,6,31,Pagi
2012-05-26,summer,2012,May,7,54,Pagi
2012-05-26,summer,2012,May,8,141,Pagi
2012-05-26,summer,2012,May,9,289,Pagi
2012-05-26,summer,2012,May,10,437,Pagi
2012-05-26,summer,2012,May,11,520,Siang
2012-05-26,summer,2012,May,12,529,Siang
2012-05-26,summer,2012,May,13,539,Siang
2012-05-26,summer,2012,May,14,564,Siang
2012-05-26,summer,2012,May,15,513,Siang
2012-05-26,summer,2012,May,16,504,Sore
2012-05-26,summer,2012,May,17,462,Sore
2012-05-26,summer,2012,May,18,415,Sore
2012-05-26,summer,2012,May,19,373,Sore
2012-05-26,summer,2012,May,20,255,Malam
2012-05-26,summer,2012,May,21,251,Malam
2012-05-26,summer,2012,May,22,204,Malam
2012-05-26,summer,2012,May,23,150,Malam
2012-05-27,summer,2012,May,0,137,Malam
2012-05-27,summer,2012,May,1,78,Malam
2012-05-27,summer,2012,May,2,61,Malam
2012-05-27,summer,2012,May,3,36,Malam
2012-05-27,summer,2012,May,4,11,Pagi
2012-05-27,summer,2012,May,5,7,Pagi
2012-05-27,summer,2012,May,6,22,Pagi
2012-05-27,summer,2012,May,7,52,Pagi
2012-05-27,summer,2012,May,8,151,Pagi
2012-05-27,summer,2012,May,9,270,Pagi
2012-05-27,summer,2012,May,10,424,Pagi
2012-05-27,summer,2012,May,11,519,Siang
2012-05-27,summer,2012,May,12,570,Siang
2012-05-27,summer,2012,May,13,498,Siang
2012-05-27,summer,2012,May,14,547,Siang
2012-05-27,summer,2012,May,15,535,Siang
2012-05-27,summer,2012,May,16,501,Sore
2012-05-27,summer,2012,May,17,522,Sore
2012-05-27,summer,2012,May,18,518,Sore
2012-05-27,summer,2012,May,19,442,Sore
2012-05-27,summer,2012,May,20,392,Malam
2012-05-27,summer,2012,May,21,143,Malam
2012-05-27,summer,2012,May,22,59,Malam
2012-05-27,summer,2012,May,23,96,Malam
2012-05-28,summer,2012,May,0,65,Malam
2012-05-28,summer,2012,May,1,59,Malam
2012-05-28,summer,2012,May,2,48,Malam
2012-05-28,summer,2012,May,3,18,Malam
2012-05-28,summer,2012,May,4,6,Pagi
2012-05-28,summer,2012,May,5,9,Pagi
2012-05-28,summer,2012,May,6,20,Pagi
2012-05-28,summer,2012,May,7,67,Pagi
2012-05-28,summer,2012,May,8,155,Pagi
2012-05-28,summer,2012,May,9,263,Pagi
2012-05-28,summer,2012,May,10,364,Pagi
2012-05-28,summer,2012,May,11,476,Siang
2012-05-28,summer,2012,May,12,525,Siang
2012-05-28,summer,2012,May,13,556,Siang
2012-05-28,summer,2012,May,14,465,Siang
2012-05-28,summer,2012,May,15,460,Siang
2012-05-28,summer,2012,May,16,501,Sore
2012-05-28,summer,2012,May,17,405,Sore
2012-05-28,summer,2012,May,18,383,Sore
2012-05-28,summer,2012,May,19,395,Sore
2012-05-28,summer,2012,May,20,317,Malam
2012-05-28,summer,2012,May,21,247,Malam
2012-05-28,summer,2012,May,22,157,Malam
2012-05-28,summer,2012,May,23,82,Malam
2012-05-29,summer,2012,May,0,45,Malam
2012-05-29,summer,2012,May,1,14,Malam
2012-05-29,summer,2012,May,2,8,Malam
2012-05-29,summer,2012,May,3,3,Malam
2012-05-29,summer,2012,May,4,5,Pagi
2012-05-29,summer,2012,May,5,33,Pagi
2012-05-29,summer,2012,May,6,154,Pagi
2012-05-29,summer,2012,May,7,450,Pagi
2012-05-29,summer,2012,May,8,634,Pagi
2012-05-29,summer,2012,May,9,257,Pagi
2012-05-29,summer,2012,May,10,183,Pagi
2012-05-29,summer,2012,May,11,197,Siang
2012-05-29,summer,2012,May,12,237,Siang
2012-05-29,summer,2012,May,13,239,Siang
2012-05-29,summer,2012,May,14,238,Siang
2012-05-29,summer,2012,May,15,256,Siang
2012-05-29,summer,2012,May,16,393,Sore
2012-05-29,summer,2012,May,17,781,Sore
2012-05-29,summer,2012,May,18,710,Sore
2012-05-29,summer,2012,May,19,526,Sore
2012-05-29,summer,2012,May,20,204,Malam
2012-05-29,summer,2012,May,21,71,Malam
2012-05-29,summer,2012,May,22,55,Malam
2012-05-29,summer,2012,May,23,50,Malam
2012-05-30,summer,2012,May,0,36,Malam
2012-05-30,summer,2012,May,1,4,Malam
2012-05-30,summer,2012,May,2,5,Malam
2012-05-30,summer,2012,May,3,5,Malam
2012-05-30,summer,2012,May,4,6,Pagi
2012-05-30,summer,2012,May,5,41,Pagi
2012-05-30,summer,2012,May,6,144,Pagi
2012-05-30,summer,2012,May,7,483,Pagi
2012-05-30,summer,2012,May,8,671,Pagi
2012-05-30,summer,2012,May,9,305,Pagi
2012-05-30,summer,2012,May,10,177,Pagi
2012-05-30,summer,2012,May,11,208,Siang
2012-05-30,summer,2012,May,12,253,Siang
2012-05-30,summer,2012,May,13,289,Siang
2012-05-30,summer,2012,May,14,252,Siang
2012-05-30,summer,2012,May,15,275,Siang
2012-05-30,summer,2012,May,16,398,Sore
2012-05-30,summer,2012,May,17,839,Sore
2012-05-30,summer,2012,May,18,796,Sore
2012-05-30,summer,2012,May,19,556,Sore
2012-05-30,summer,2012,May,20,431,Malam
2012-05-30,summer,2012,May,21,304,Malam
2012-05-30,summer,2012,May,22,217,Malam
2012-05-30,summer,2012,May,23,160,Malam
2012-05-31,summer,2012,May,0,61,Malam
2012-05-31,summer,2012,May,1,26,Malam
2012-05-31,summer,2012,May,2,14,Malam
2012-05-31,summer,2012,May,3,8,Malam
2012-05-31,summer,2012,May,4,8,Pagi
2012-05-31,summer,2012,May,5,33,Pagi
2012-05-31,summer,2012,May,6,178,Pagi
2012-05-31,summer,2012,May,7,507,Pagi
2012-05-31,summer,2012,May,8,693,Pagi
2012-05-31,summer,2012,May,9,311,Pagi
2012-05-31,summer,2012,May,10,220,Pagi
2012-05-31,summer,2012,May,11,218,Siang
2012-05-31,summer,2012,May,12,292,Siang
2012-05-31,summer,2012,May,13,293,Siang
2012-05-31,summer,2012,May,14,254,Siang
2012-05-31,summer,2012,May,15,290,Siang
2012-05-31,summer,2012,May,16,487,Sore
2012-05-31,summer,2012,May,17,827,Sore
2012-05-31,summer,2012,May,18,785,Sore
2012-05-31,summer,2012,May,19,591,Sore
2012-05-31,summer,2012,May,20,479,Malam
2012-05-31,summer,2012,May,21,359,Malam
2012-05-31,summer,2012,May,22,264,Malam
2012-05-31,summer,2012,May,23,140,Malam
2012-06-01,summer,2012,Jun,0,86,Malam
2012-06-01,summer,2012,Jun,1,34,Malam
2012-06-01,summer,2012,Jun,2,16,Malam
2012-06-01,summer,2012,Jun,3,4,Malam
2012-06-01,summer,2012,Jun,4,6,Pagi
2012-06-01,summer,2012,Jun,5,45,Pagi
2012-06-01,summer,2012,Jun,6,141,Pagi
2012-06-01,summer,2012,Jun,7,402,Pagi
2012-06-01,summer,2012,Jun,8,694,Pagi
2012-06-01,summer,2012,Jun,9,298,Pagi
2012-06-01,summer,2012,Jun,10,204,Pagi
2012-06-01,summer,2012,Jun,11,235,Siang
2012-06-01,summer,2012,Jun,12,310,Siang
2012-06-01,summer,2012,Jun,13,316,Siang
2012-06-01,summer,2012,Jun,14,254,Siang
2012-06-01,summer,2012,Jun,15,258,Siang
2012-06-01,summer,2012,Jun,16,222,Sore
2012-06-01,summer,2012,Jun,17,227,Sore
2012-06-01,summer,2012,Jun,18,110,Sore
2012-06-01,summer,2012,Jun,19,45,Sore
2012-06-01,summer,2012,Jun,20,39,Malam
2012-06-01,summer,2012,Jun,21,85,Malam
2012-06-01,summer,2012,Jun,22,23,Malam
2012-06-01,summer,2012,Jun,23,73,Malam
2012-06-02,summer,2012,Jun,0,86,Malam
2012-06-02,summer,2012,Jun,1,76,Malam
2012-06-02,summer,2012,Jun,2,41,Malam
2012-06-02,summer,2012,Jun,3,26,Malam
2012-06-02,summer,2012,Jun,4,13,Pagi
2012-06-02,summer,2012,Jun,5,12,Pagi
2012-06-02,summer,2012,Jun,6,36,Pagi
2012-06-02,summer,2012,Jun,7,86,Pagi
2012-06-02,summer,2012,Jun,8,210,Pagi
2012-06-02,summer,2012,Jun,9,332,Pagi
2012-06-02,summer,2012,Jun,10,493,Pagi
2012-06-02,summer,2012,Jun,11,536,Siang
2012-06-02,summer,2012,Jun,12,668,Siang
2012-06-02,summer,2012,Jun,13,679,Siang
2012-06-02,summer,2012,Jun,14,647,Siang
2012-06-02,summer,2012,Jun,15,702,Siang
2012-06-02,summer,2012,Jun,16,644,Sore
2012-06-02,summer,2012,Jun,17,586,Sore
2012-06-02,summer,2012,Jun,18,512,Sore
2012-06-02,summer,2012,Jun,19,554,Sore
2012-06-02,summer,2012,Jun,20,399,Malam
2012-06-02,summer,2012,Jun,21,316,Malam
2012-06-02,summer,2012,Jun,22,228,Malam
2012-06-02,summer,2012,Jun,23,238,Malam
2012-06-03,summer,2012,Jun,0,169,Malam
2012-06-03,summer,2012,Jun,1,121,Malam
2012-06-03,summer,2012,Jun,2,89,Malam
2012-06-03,summer,2012,Jun,3,50,Malam
2012-06-03,summer,2012,Jun,4,13,Pagi
2012-06-03,summer,2012,Jun,5,12,Pagi
2012-06-03,summer,2012,Jun,6,22,Pagi
2012-06-03,summer,2012,Jun,7,35,Pagi
2012-06-03,summer,2012,Jun,8,140,Pagi
2012-06-03,summer,2012,Jun,9,300,Pagi
2012-06-03,summer,2012,Jun,10,404,Pagi
2012-06-03,summer,2012,Jun,11,511,Siang
2012-06-03,summer,2012,Jun,12,684,Siang
2012-06-03,summer,2012,Jun,13,686,Siang
2012-06-03,summer,2012,Jun,14,678,Siang
2012-06-03,summer,2012,Jun,15,644,Siang
2012-06-03,summer,2012,Jun,16,662,Sore
2012-06-03,summer,2012,Jun,17,578,Sore
2012-06-03,summer,2012,Jun,18,496,Sore
2012-06-03,summer,2012,Jun,19,453,Sore
2012-06-03,summer,2012,Jun,20,314,Malam
2012-06-03,summer,2012,Jun,21,246,Malam
2012-06-03,summer,2012,Jun,22,226,Malam
2012-06-03,summer,2012,Jun,23,108,Malam
2012-06-04,summer,2012,Jun,0,49,Malam
2012-06-04,summer,2012,Jun,1,14,Malam
2012-06-04,summer,2012,Jun,2,11,Malam
2012-06-04,summer,2012,Jun,3,5,Malam
2012-06-04,summer,2012,Jun,4,8,Pagi
2012-06-04,summer,2012,Jun,5,35,Pagi
2012-06-04,summer,2012,Jun,6,139,Pagi
2012-06-04,summer,2012,Jun,7,517,Pagi
2012-06-04,summer,2012,Jun,8,665,Pagi
2012-06-04,summer,2012,Jun,9,282,Pagi
2012-06-04,summer,2012,Jun,10,187,Pagi
2012-06-04,summer,2012,Jun,11,239,Siang
2012-06-04,summer,2012,Jun,12,282,Siang
2012-06-04,summer,2012,Jun,13,274,Siang
2012-06-04,summer,2012,Jun,14,270,Siang
2012-06-04,summer,2012,Jun,15,292,Siang
2012-06-04,summer,2012,Jun,16,448,Sore
2012-06-04,summer,2012,Jun,17,834,Sore
2012-06-04,summer,2012,Jun,18,822,Sore
2012-06-04,summer,2012,Jun,19,645,Sore
2012-06-04,summer,2012,Jun,20,461,Malam
2012-06-04,summer,2012,Jun,21,265,Malam
2012-06-04,summer,2012,Jun,22,168,Malam
2012-06-04,summer,2012,Jun,23,86,Malam
2012-06-05,summer,2012,Jun,0,34,Malam
2012-06-05,summer,2012,Jun,1,20,Malam
2012-06-05,summer,2012,Jun,2,8,Malam
2012-06-05,summer,2012,Jun,3,5,Malam
2012-06-05,summer,2012,Jun,4,5,Pagi
2012-06-05,summer,2012,Jun,5,36,Pagi
2012-06-05,summer,2012,Jun,6,184,Pagi
2012-06-05,summer,2012,Jun,7,569,Pagi
2012-06-05,summer,2012,Jun,8,710,Pagi
2012-06-05,summer,2012,Jun,9,335,Pagi
2012-06-05,summer,2012,Jun,10,176,Pagi
2012-06-05,summer,2012,Jun,11,227,Siang
2012-06-05,summer,2012,Jun,12,247,Siang
2012-06-05,summer,2012,Jun,13,267,Siang
2012-06-05,summer,2012,Jun,14,276,Siang
2012-06-05,summer,2012,Jun,15,272,Siang
2012-06-05,summer,2012,Jun,16,473,Sore
2012-06-05,summer,2012,Jun,17,850,Sore
2012-06-05,summer,2012,Jun,18,790,Sore
2012-06-05,summer,2012,Jun,19,513,Sore
2012-06-05,summer,2012,Jun,20,415,Malam
2012-06-05,summer,2012,Jun,21,283,Malam
2012-06-05,summer,2012,Jun,22,193,Malam
2012-06-05,summer,2012,Jun,23,113,Malam
2012-06-06,summer,2012,Jun,0,49,Malam
2012-06-06,summer,2012,Jun,1,27,Malam
2012-06-06,summer,2012,Jun,2,11,Malam
2012-06-06,summer,2012,Jun,3,8,Malam
2012-06-06,summer,2012,Jun,4,10,Pagi
2012-06-06,summer,2012,Jun,5,38,Pagi
2012-06-06,summer,2012,Jun,6,172,Pagi
2012-06-06,summer,2012,Jun,7,547,Pagi
2012-06-06,summer,2012,Jun,8,668,Pagi
2012-06-06,summer,2012,Jun,9,303,Pagi
2012-06-06,summer,2012,Jun,10,203,Pagi
2012-06-06,summer,2012,Jun,11,226,Siang
2012-06-06,summer,2012,Jun,12,315,Siang
2012-06-06,summer,2012,Jun,13,303,Siang
2012-06-06,summer,2012,Jun,14,302,Siang
2012-06-06,summer,2012,Jun,15,300,Siang
2012-06-06,summer,2012,Jun,16,452,Sore
2012-06-06,summer,2012,Jun,17,724,Sore
2012-06-06,summer,2012,Jun,18,782,Sore
2012-06-06,summer,2012,Jun,19,538,Sore
2012-06-06,summer,2012,Jun,20,408,Malam
2012-06-06,summer,2012,Jun,21,298,Malam
2012-06-06,summer,2012,Jun,22,248,Malam
2012-06-06,summer,2012,Jun,23,123,Malam
2012-06-07,summer,2012,Jun,0,59,Malam
2012-06-07,summer,2012,Jun,1,22,Malam
2012-06-07,summer,2012,Jun,2,12,Malam
2012-06-07,summer,2012,Jun,3,5,Malam
2012-06-07,summer,2012,Jun,4,6,Pagi
2012-06-07,summer,2012,Jun,5,34,Pagi
2012-06-07,summer,2012,Jun,6,170,Pagi
2012-06-07,summer,2012,Jun,7,526,Pagi
2012-06-07,summer,2012,Jun,8,681,Pagi
2012-06-07,summer,2012,Jun,9,337,Pagi
2012-06-07,summer,2012,Jun,10,210,Pagi
2012-06-07,summer,2012,Jun,11,237,Siang
2012-06-07,summer,2012,Jun,12,336,Siang
2012-06-07,summer,2012,Jun,13,315,Siang
2012-06-07,summer,2012,Jun,14,265,Siang
2012-06-07,summer,2012,Jun,15,333,Siang
2012-06-07,summer,2012,Jun,16,466,Sore
2012-06-07,summer,2012,Jun,17,869,Sore
2012-06-07,summer,2012,Jun,18,813,Sore
2012-06-07,summer,2012,Jun,19,602,Sore
2012-06-07,summer,2012,Jun,20,478,Malam
2012-06-07,summer,2012,Jun,21,313,Malam
2012-06-07,summer,2012,Jun,22,228,Malam
2012-06-07,summer,2012,Jun,23,177,Malam
2012-06-08,summer,2012,Jun,0,77,Malam
2012-06-08,summer,2012,Jun,1,29,Malam
2012-06-08,summer,2012,Jun,2,19,Malam
2012-06-08,summer,2012,Jun,3,8,Malam
2012-06-08,summer,2012,Jun,4,10,Pagi
2012-06-08,summer,2012,Jun,5,29,Pagi
2012-06-08,summer,2012,Jun,6,139,Pagi
2012-06-08,summer,2012,Jun,7,428,Pagi
2012-06-08,summer,2012,Jun,8,700,Pagi
2012-06-08,summer,2012,Jun,9,382,Pagi
2012-06-08,summer,2012,Jun,10,249,Pagi
2012-06-08,summer,2012,Jun,11,264,Siang
2012-06-08,summer,2012,Jun,12,369,Siang
2012-06-08,summer,2012,Jun,13,416,Siang
2012-06-08,summer,2012,Jun,14,373,Siang
2012-06-08,summer,2012,Jun,15,397,Siang
2012-06-08,summer,2012,Jun,16,523,Sore
2012-06-08,summer,2012,Jun,17,793,Sore
2012-06-08,summer,2012,Jun,18,723,Sore
2012-06-08,summer,2012,Jun,19,555,Sore
2012-06-08,summer,2012,Jun,20,408,Malam
2012-06-08,summer,2012,Jun,21,339,Malam
2012-06-08,summer,2012,Jun,22,291,Malam
2012-06-08,summer,2012,Jun,23,215,Malam
2012-06-09,summer,2012,Jun,0,206,Malam
2012-06-09,summer,2012,Jun,1,123,Malam
2012-06-09,summer,2012,Jun,2,89,Malam
2012-06-09,summer,2012,Jun,3,40,Malam
2012-06-09,summer,2012,Jun,4,8,Pagi
2012-06-09,summer,2012,Jun,5,19,Pagi
2012-06-09,summer,2012,Jun,6,80,Pagi
2012-06-09,summer,2012,Jun,7,87,Pagi
2012-06-09,summer,2012,Jun,8,244,Pagi
2012-06-09,summer,2012,Jun,9,340,Pagi
2012-06-09,summer,2012,Jun,10,466,Pagi
2012-06-09,summer,2012,Jun,11,569,Siang
2012-06-09,summer,2012,Jun,12,531,Siang
2012-06-09,summer,2012,Jun,13,585,Siang
2012-06-09,summer,2012,Jun,14,593,Siang
2012-06-09,summer,2012,Jun,15,555,Siang
2012-06-09,summer,2012,Jun,16,534,Sore
2012-06-09,summer,2012,Jun,17,495,Sore
2012-06-09,summer,2012,Jun,18,451,Sore
2012-06-09,summer,2012,Jun,19,360,Sore
2012-06-09,summer,2012,Jun,20,363,Malam
2012-06-09,summer,2012,Jun,21,316,Malam
2012-06-09,summer,2012,Jun,22,214,Malam
2012-06-09,summer,2012,Jun,23,230,Malam
2012-06-10,summer,2012,Jun,0,158,Malam
2012-06-10,summer,2012,Jun,1,116,Malam
2012-06-10,summer,2012,Jun,2,73,Malam
2012-06-10,summer,2012,Jun,3,29,Malam
2012-06-10,summer,2012,Jun,4,10,Pagi
2012-06-10,summer,2012,Jun,5,13,Pagi
2012-06-10,summer,2012,Jun,6,30,Pagi
2012-06-10,summer,2012,Jun,7,62,Pagi
2012-06-10,summer,2012,Jun,8,181,Pagi
2012-06-10,summer,2012,Jun,9,266,Pagi
2012-06-10,summer,2012,Jun,10,413,Pagi
2012-06-10,summer,2012,Jun,11,499,Siang
2012-06-10,summer,2012,Jun,12,502,Siang
2012-06-10,summer,2012,Jun,13,492,Siang
2012-06-10,summer,2012,Jun,14,500,Siang
2012-06-10,summer,2012,Jun,15,475,Siang
2012-06-10,summer,2012,Jun,16,508,Sore
2012-06-10,summer,2012,Jun,17,521,Sore
2012-06-10,summer,2012,Jun,18,490,Sore
2012-06-10,summer,2012,Jun,19,375,Sore
2012-06-10,summer,2012,Jun,20,363,Malam
2012-06-10,summer,2012,Jun,21,253,Malam
2012-06-10,summer,2012,Jun,22,159,Malam
2012-06-10,summer,2012,Jun,23,110,Malam
2012-06-11,summer,2012,Jun,0,41,Malam
2012-06-11,summer,2012,Jun,1,24,Malam
2012-06-11,summer,2012,Jun,2,17,Malam
2012-06-11,summer,2012,Jun,3,6,Malam
2012-06-11,summer,2012,Jun,4,7,Pagi
2012-06-11,summer,2012,Jun,5,37,Pagi
2012-06-11,summer,2012,Jun,6,144,Pagi
2012-06-11,summer,2012,Jun,7,503,Pagi
2012-06-11,summer,2012,Jun,8,651,Pagi
2012-06-11,summer,2012,Jun,9,316,Pagi
2012-06-11,summer,2012,Jun,10,147,Pagi
2012-06-11,summer,2012,Jun,11,202,Siang
2012-06-11,summer,2012,Jun,12,261,Siang
2012-06-11,summer,2012,Jun,13,248,Siang
2012-06-11,summer,2012,Jun,14,259,Siang
2012-06-11,summer,2012,Jun,15,259,Siang
2012-06-11,summer,2012,Jun,16,427,Sore
2012-06-11,summer,2012,Jun,17,800,Sore
2012-06-11,summer,2012,Jun,18,831,Sore
2012-06-11,summer,2012,Jun,19,596,Sore
2012-06-11,summer,2012,Jun,20,394,Malam
2012-06-11,summer,2012,Jun,21,250,Malam
2012-06-11,summer,2012,Jun,22,164,Malam
2012-06-11,summer,2012,Jun,23,80,Malam
2012-06-12,summer,2012,Jun,0,28,Malam
2012-06-12,summer,2012,Jun,1,16,Malam
